,Date,Open,High,Low,Close,Adj Close,Volume
2020-08-26,2020-08-26,195.600006,196.0,176.199997,176.800003,176.800003,217260
2020-08-27,2020-08-27,176.0,188.199997,174.800003,181.399994,181.399994,174500
2020-08-28,2020-08-28,177.800003,181.779999,174.699997,177.199997,177.199997,134840
2020-08-31,2020-08-31,178.0,179.199997,162.800003,165.0,165.0,183825
2020-09-01,2020-09-01,162.0,166.460007,156.399994,159.0,159.0,156895
2020-09-02,2020-09-02,152.0,174.0,151.800003,158.800003,158.800003,209205
2020-09-03,2020-09-03,173.979996,192.199997,169.600006,187.199997,187.199997,438540
2020-09-04,2020-09-04,197.399994,228.0,181.0,192.600006,192.600006,852710
2020-09-08,2020-09-08,228.800003,235.600006,211.600006,234.600006,234.600006,376280
2020-09-09,2020-09-09,212.0,222.0,205.0,208.0,208.0,206840
2020-09-10,2020-09-10,197.600006,225.199997,194.0,218.399994,218.399994,343160
2020-09-11,2020-09-11,212.399994,233.199997,210.0,220.399994,220.399994,239575
2020-09-14,2020-09-14,207.0,213.399994,198.619995,202.800003,202.800003,169015
2020-09-15,2020-09-15,190.0,195.600006,185.600006,187.199997,187.199997,190280
2020-09-16,2020-09-16,188.399994,197.0,184.0,196.199997,196.199997,172650
2020-09-17,2020-09-17,214.800003,217.0,203.199997,208.199997,208.199997,217640
2020-09-18,2020-09-18,199.800003,220.600006,199.0,209.199997,209.199997,169205
2020-09-21,2020-09-21,222.0,226.399994,204.199997,204.199997,204.199997,201235
2020-09-22,2020-09-22,199.199997,211.059998,194.199997,195.199997,195.199997,97795
2020-09-23,2020-09-23,198.199997,213.199997,193.720001,211.199997,211.199997,164460
2020-09-24,2020-09-24,220.0,222.0,203.600006,211.600006,211.600006,157955
2020-09-25,2020-09-25,208.800003,215.399994,196.0,196.399994,196.399994,102045
2020-09-28,2020-09-28,188.199997,193.399994,185.399994,186.0,186.0,81795
2020-09-29,2020-09-29,187.399994,188.600006,182.399994,185.0,185.0,75565
2020-09-30,2020-09-30,185.399994,185.399994,171.800003,176.399994,176.399994,148890
2020-10-01,2020-10-01,169.600006,173.800003,165.240005,166.0,166.0,135205
2020-10-02,2020-10-02,179.0,181.199997,169.399994,179.800003,179.800003,218660
2020-10-05,2020-10-05,175.800003,176.399994,168.0,168.0,168.0,77360
2020-10-06,2020-10-06,169.600006,179.600006,166.399994,177.0,177.0,114195
2020-10-07,2020-10-07,170.800003,173.160004,166.199997,167.199997,167.199997,78770
2020-10-08,2020-10-08,163.399994,166.979996,162.399994,165.600006,165.600006,58365
2020-10-09,2020-10-09,163.600006,165.0,160.800003,160.800003,160.800003,43785
2020-10-12,2020-10-12,151.199997,153.199997,139.399994,145.0,145.0,153260
2020-10-13,2020-10-13,143.199997,148.199997,142.399994,145.800003,145.800003,106745
2020-10-14,2020-10-14,143.600006,147.580002,140.399994,147.399994,147.399994,106225
2020-10-15,2020-10-15,153.800003,157.100006,150.800003,152.399994,152.399994,117465
2020-10-16,2020-10-16,147.600006,155.600006,146.399994,154.0,154.0,74965
2020-10-19,2020-10-19,150.800003,162.800003,149.100006,161.0,161.0,109785
2020-10-20,2020-10-20,159.600006,162.0,153.619995,158.0,158.0,80125
2020-10-21,2020-10-21,154.199997,155.199997,148.020004,153.800003,153.800003,118810
2020-10-22,2020-10-22,150.800003,161.639999,149.699997,154.399994,154.399994,91455
2020-10-23,2020-10-23,154.0,159.399994,151.399994,151.399994,151.399994,55585
2020-10-26,2020-10-26,156.199997,163.800003,149.0,159.199997,159.199997,130470
2020-10-27,2020-10-27,155.399994,158.0,147.600006,148.600006,148.600006,92560
2020-10-28,2020-10-28,156.0,167.199997,155.839996,167.199997,167.199997,160910
2020-10-29,2020-10-29,159.0,160.600006,146.600006,150.399994,150.399994,174595
2020-10-30,2020-10-30,161.600006,178.600006,160.800003,174.399994,174.399994,271515
2020-11-02,2020-11-02,171.419998,180.600006,165.699997,174.199997,174.199997,229780
2020-11-03,2020-11-03,174.600006,177.660004,163.800003,168.600006,168.600006,146370
2020-11-04,2020-11-04,153.800003,157.399994,143.600006,146.800003,146.800003,194770
2020-11-05,2020-11-05,135.399994,142.199997,135.399994,136.199997,136.199997,135300
2020-11-06,2020-11-06,137.600006,143.199997,135.199997,135.399994,135.399994,120215
2020-11-09,2020-11-09,133.800003,148.520004,131.0,147.600006,147.600006,208550
2020-11-10,2020-11-10,152.600006,166.0,152.0,160.0,160.0,215020
2020-11-11,2020-11-11,155.399994,158.800003,149.800003,150.399994,150.399994,76040
2020-11-12,2020-11-12,149.0,154.020004,145.899994,152.0,152.0,79695
2020-11-13,2020-11-13,150.0,158.0,149.800003,151.399994,151.399994,59975
2020-11-16,2020-11-16,152.0,154.199997,147.600006,150.600006,150.600006,63060
2020-11-17,2020-11-17,147.0,151.199997,146.399994,150.020004,150.020004,47145
2020-11-18,2020-11-18,149.600006,152.600006,143.199997,148.199997,148.199997,82050
2020-11-19,2020-11-19,150.600006,152.0,145.5,146.399994,146.399994,43505
2020-11-20,2020-11-20,145.600006,148.199997,143.820007,146.199997,146.199997,65390
2020-11-23,2020-11-23,144.800003,151.0,142.800003,148.199997,148.199997,73560
2020-11-24,2020-11-24,144.399994,148.380005,139.399994,139.800003,139.800003,113510
2020-11-25,2020-11-25,140.199997,141.800003,134.199997,134.399994,134.399994,75095
2020-11-27,2020-11-27,131.800003,133.0,129.0,131.0,131.0,81605
2020-11-30,2020-11-30,131.0,141.0,130.0,133.600006,133.600006,128910
2020-12-01,2020-12-01,129.600006,131.960007,124.599998,126.0,126.0,112395
2020-12-02,2020-12-02,132.0,134.0,124.400002,126.400002,126.400002,123545
2020-12-03,2020-12-03,124.0,125.839996,122.199997,124.400002,124.400002,92730
2020-12-04,2020-12-04,124.400002,125.599998,123.279999,124.800003,124.800003,49080
2020-12-07,2020-12-07,125.0,125.199997,119.099998,119.400002,119.400002,141805
2020-12-08,2020-12-08,119.800003,124.0,119.0,119.400002,119.400002,79255
2020-12-09,2020-12-09,118.599998,128.399994,116.400002,125.599998,125.599998,171415
2020-12-10,2020-12-10,131.0,131.800003,118.199997,118.599998,118.599998,155230
2020-12-11,2020-12-11,121.599998,123.800003,118.800003,120.0,120.0,102990
2020-12-14,2020-12-14,117.199997,117.599998,112.800003,115.800003,115.800003,140720
2020-12-15,2020-12-15,112.0,114.480003,107.599998,109.0,109.0,125340
2020-12-16,2020-12-16,105.599998,107.099998,102.599998,106.199997,106.199997,116185
2020-12-17,2020-12-17,104.199997,105.300003,102.0,102.599998,102.599998,66485
2020-12-18,2020-12-18,100.199997,104.839996,100.199997,101.400002,101.400002,116875
2020-12-21,2020-12-21,105.0,106.0,101.800003,102.599998,102.599998,92465
2020-12-22,2020-12-22,101.0,107.599998,101.0,104.400002,104.400002,55935
2020-12-23,2020-12-23,103.800003,107.0,102.800003,105.400002,105.400002,58785
2020-12-24,2020-12-24,108.0,110.599998,107.199997,109.400002,109.400002,52090
2020-12-28,2020-12-28,107.199997,108.699997,102.699997,103.400002,103.400002,83870
2020-12-29,2020-12-29,101.400002,103.199997,100.0,101.400002,101.400002,98030
2020-12-30,2020-12-30,99.400002,100.800003,96.800003,97.0,97.0,91085
2020-12-31,2020-12-31,96.400002,98.800003,96.300003,97.199997,97.199997,67965
2021-01-04,2021-01-04,97.0,103.599998,95.0,100.199997,100.199997,152400
2021-01-05,2021-01-05,101.599998,102.199997,96.900002,97.400002,97.400002,66825
2021-01-06,2021-01-06,101.199997,105.400002,98.199997,105.400002,105.400002,181175
2021-01-07,2021-01-07,100.199997,102.099998,96.599998,97.0,97.0,114030
2021-01-08,2021-01-08,92.0,96.0,88.199997,88.199997,88.199997,171850
2021-01-11,2021-01-11,93.199997,99.0,93.199997,98.800003,98.800003,271835
2021-01-12,2021-01-12,96.0,98.800003,94.980003,96.199997,96.199997,132215
2021-01-13,2021-01-13,95.0,96.779999,91.699997,93.800003,93.800003,72850
2021-01-14,2021-01-14,92.0,94.800003,90.400002,93.800003,93.800003,62670
2021-01-15,2021-01-15,94.400002,98.400002,92.620003,98.0,98.0,108140
2021-01-19,2021-01-19,93.199997,94.800003,91.0,91.400002,91.400002,116195
2021-01-20,2021-01-20,82.400002,83.0,76.599998,78.800003,78.800003,310930
2021-01-21,2021-01-21,77.199997,78.800003,76.800003,77.800003,77.800003,115780
2021-01-22,2021-01-22,79.0,79.0,76.599998,77.599998,77.599998,93800
2021-01-25,2021-01-25,74.199997,82.0,73.0,76.0,76.0,184880
2021-01-26,2021-01-26,75.400002,76.400002,73.800003,74.199997,74.199997,89645
2021-01-27,2021-01-27,77.199997,83.0,77.0,82.599998,82.599998,255875
2021-01-28,2021-01-28,82.400002,83.199997,77.599998,81.0,81.0,116200
2021-01-29,2021-01-29,82.800003,89.199997,82.199997,88.0,88.0,247855
2021-02-01,2021-02-01,83.800003,86.0,78.400002,79.0,79.0,140685
2021-02-02,2021-02-02,77.0,77.0,73.800003,74.400002,74.400002,99695
2021-02-03,2021-02-03,72.0,73.800003,71.0,73.800003,73.800003,144170
2021-02-04,2021-02-04,72.599998,74.199997,71.0,71.0,71.0,69120
2021-02-05,2021-02-05,71.199997,72.300003,68.800003,69.199997,69.199997,88235
2021-02-08,2021-02-08,67.400002,68.199997,66.699997,67.199997,67.199997,65145
2021-02-09,2021-02-09,67.599998,67.599998,63.0,64.800003,64.800003,143450
2021-02-10,2021-02-10,61.200001,65.800003,59.400002,62.0,62.0,221230
2021-02-11,2021-02-11,60.599998,62.799999,60.200001,60.799999,60.799999,120310
2021-02-12,2021-02-12,62.200001,62.599998,59.400002,59.400002,59.400002,127355
2021-02-16,2021-02-16,59.0,59.599998,56.799999,57.599998,57.599998,101820
2021-02-17,2021-02-17,60.0,62.799999,59.400002,60.299999,60.299999,175785
2021-02-18,2021-02-18,64.199997,65.199997,61.799999,62.200001,62.200001,188335
2021-02-19,2021-02-19,60.799999,62.599998,59.400002,60.200001,60.200001,121065
2021-02-22,2021-02-22,63.799999,65.5,59.98,64.800003,64.800003,155210
2021-02-23,2021-02-23,71.400002,77.199997,64.199997,64.800003,64.800003,637365
2021-02-24,2021-02-24,67.199997,69.800003,65.400002,65.800003,65.800003,213035
2021-02-25,2021-02-25,66.199997,73.699997,63.400002,71.800003,71.800003,330395
2021-02-26,2021-02-26,70.0,75.18,67.400002,71.800003,71.800003,312880
2021-03-01,2021-03-01,67.199997,70.400002,65.599998,65.599998,65.599998,122825
2021-03-02,2021-03-02,66.199997,69.800003,65.040001,69.599998,69.599998,124935
2021-03-03,2021-03-03,69.800003,78.0,67.900002,77.0,77.0,300060
2021-03-04,2021-03-04,78.0,87.400002,75.0,84.199997,84.199997,792055
2021-03-05,2021-03-05,80.800003,96.0,80.400002,81.800003,81.800003,1056240
2021-03-08,2021-03-08,83.0,95.0,81.220001,94.800003,94.800003,620570
2021-03-09,2021-03-09,84.260002,85.400002,74.400002,75.400002,75.400002,513255
2021-03-10,2021-03-10,70.400002,80.0,70.400002,78.0,78.0,583850
2021-03-11,2021-03-11,72.800003,74.199997,69.0,69.199997,69.199997,266655
2021-03-12,2021-03-12,73.800003,75.800003,72.199997,72.199997,72.199997,270380
2021-03-15,2021-03-15,73.199997,74.400002,69.199997,69.199997,69.199997,184720
2021-03-16,2021-03-16,68.400002,71.199997,66.400002,70.0,70.0,276055
2021-03-17,2021-03-17,72.599998,74.199997,65.199997,66.599998,66.599998,345985
2021-03-18,2021-03-18,69.599998,74.199997,68.800003,74.199997,74.199997,283835
2021-03-19,2021-03-19,74.199997,76.199997,72.0,72.400002,72.400002,271620
2021-03-22,2021-03-22,71.400002,72.0,68.0,70.0,70.0,186210
2021-03-23,2021-03-23,70.0,71.199997,68.199997,70.800003,70.800003,209515
2021-03-24,2021-03-24,70.0,77.599998,70.0,77.599998,77.599998,339915
2021-03-25,2021-03-25,81.599998,84.0,77.199997,82.0,82.0,697320
2021-03-26,2021-03-26,84.0,89.599998,81.0,81.0,81.0,570765
2021-03-29,2021-03-29,81.199997,83.199997,78.300003,79.400002,79.400002,323650
2021-03-30,2021-03-30,81.0,82.0,77.0,79.0,79.0,203950
2021-03-31,2021-03-31,75.800003,76.5,72.800003,74.0,74.0,192960
2021-04-01,2021-04-01,70.599998,72.400002,69.0,71.800003,71.800003,146290
2021-04-05,2021-04-05,68.199997,69.599998,66.400002,66.599998,66.599998,192240
2021-04-06,2021-04-06,66.599998,67.0,64.300003,65.599998,65.599998,153455
2021-04-07,2021-04-07,66.400002,67.0,63.599998,64.400002,64.400002,141860
2021-04-08,2021-04-08,62.599998,63.200001,61.400002,61.599998,61.599998,125500
2021-04-09,2021-04-09,63.0,63.779999,61.599998,61.799999,61.799999,163370
2021-04-12,2021-04-12,61.400002,62.099998,59.200001,59.400002,59.400002,176545
2021-04-13,2021-04-13,59.0,59.060001,55.900002,56.400002,56.400002,243200
2021-04-14,2021-04-14,55.799999,60.099998,55.700001,59.799999,59.799999,264535
2021-04-15,2021-04-15,58.0,58.299999,56.400002,56.799999,56.799999,206170
2021-04-16,2021-04-16,56.599998,58.599998,56.400002,57.400002,57.400002,180745
2021-04-19,2021-04-19,58.400002,61.18,57.700001,59.599998,59.599998,242520
2021-04-20,2021-04-20,59.599998,63.0,58.799999,61.200001,61.200001,249925
2021-04-21,2021-04-21,64.0,64.400002,61.0,61.0,61.0,208770
2021-04-22,2021-04-22,60.799999,64.699997,60.599998,64.199997,64.199997,270590
2021-04-23,2021-04-23,63.0,63.200001,60.200001,60.599998,60.599998,139730
2021-04-26,2021-04-26,60.400002,61.400002,59.599998,59.799999,59.799999,136030
2021-04-27,2021-04-27,59.599998,61.0,58.799999,60.200001,60.200001,131845
2021-04-28,2021-04-28,60.0,60.799999,58.400002,60.400002,60.400002,217415
2021-04-29,2021-04-29,57.099998,61.799999,57.0,59.700001,59.700001,243275
2021-04-30,2021-04-30,63.34,63.34,60.900002,62.799999,62.799999,275145
2021-05-03,2021-05-03,62.0,65.400002,61.619999,65.0,65.0,175465
2021-05-04,2021-05-04,66.199997,71.800003,65.620003,68.400002,68.400002,293890
2021-05-05,2021-05-05,66.800003,70.5,66.0,70.0,70.0,197300
2021-05-06,2021-05-06,70.400002,72.599998,69.0,69.400002,69.400002,286460
2021-05-07,2021-05-07,66.400002,69.199997,65.800003,68.199997,68.199997,237580
2021-05-10,2021-05-10,69.800003,75.800003,69.800003,75.599998,75.599998,283210
2021-05-11,2021-05-11,81.800003,82.300003,74.0,74.800003,74.800003,561515
2021-05-12,2021-05-12,78.0,81.199997,75.400002,81.0,81.0,383710
2021-05-13,2021-05-13,77.800003,84.800003,77.199997,83.0,83.0,340210
2021-05-14,2021-05-14,79.0,80.800003,75.199997,75.599998,75.599998,156320
2021-05-17,2021-05-17,76.199997,78.599998,74.82,75.599998,75.599998,193205
2021-05-18,2021-05-18,74.800003,77.0,72.599998,77.0,77.0,125510
2021-05-19,2021-05-19,81.599998,81.599998,76.800003,77.400002,77.400002,242010
2021-05-20,2021-05-20,75.400002,75.400002,71.0,71.400002,71.400002,132310
2021-05-21,2021-05-21,69.800003,73.199997,69.699997,73.199997,73.199997,144485
2021-05-24,2021-05-24,71.599998,72.160004,67.040001,67.800003,67.800003,152325
2021-05-25,2021-05-25,66.800003,68.599998,66.0,67.400002,67.400002,118780
2021-05-26,2021-05-26,66.599998,67.099998,65.599998,66.0,66.0,69315
2021-05-27,2021-05-27,66.0,67.400002,65.599998,66.199997,66.199997,95140
2021-05-28,2021-05-28,66.0,66.199997,64.400002,65.400002,65.400002,87525
2021-06-01,2021-06-01,64.0,66.5,63.599998,65.0,65.0,136075
2021-06-02,2021-06-02,65.0,66.400002,64.199997,65.0,65.0,123490
2021-06-03,2021-06-03,66.599998,68.0,65.800003,68.0,68.0,239460
2021-06-04,2021-06-04,66.599998,66.599998,63.0,63.400002,63.400002,238450
2021-06-07,2021-06-07,63.799999,65.199997,62.599998,63.200001,63.200001,156935
2021-06-08,2021-06-08,62.0,64.599998,61.599998,63.400002,63.400002,176225
2021-06-09,2021-06-09,62.799999,64.0,62.099998,63.799999,63.799999,156750
2021-06-10,2021-06-10,63.799999,64.5,62.200001,62.599998,62.599998,172940
2021-06-11,2021-06-11,62.200001,63.099998,61.799999,62.200001,62.200001,84350
2021-06-14,2021-06-14,61.400002,62.299999,59.400002,59.599998,59.599998,164405
2021-06-15,2021-06-15,59.799999,61.599998,59.400002,61.400002,61.400002,153895
2021-06-16,2021-06-16,61.0,63.700001,60.400002,61.599998,61.599998,196780
2021-06-17,2021-06-17,62.0,62.200001,57.599998,58.200001,58.200001,255605
2021-06-18,2021-06-18,58.799999,59.400002,57.400002,58.599998,58.599998,222740
2021-06-21,2021-06-21,59.0,61.200001,58.400002,58.599998,58.599998,175000
2021-06-22,2021-06-22,58.400002,58.740002,55.599998,56.0,56.0,207840
2021-06-23,2021-06-23,55.32,55.360001,53.200001,54.0,54.0,224005
2021-06-24,2021-06-24,52.200001,52.400002,50.599998,51.599998,51.599998,264990
2021-06-25,2021-06-25,50.799999,52.0,50.0,51.0,51.0,185085
2021-06-28,2021-06-28,50.0,50.200001,47.84,48.200001,48.200001,254660
2021-06-29,2021-06-29,48.400002,49.599998,48.0,48.200001,48.200001,178170
2021-06-30,2021-06-30,48.400002,48.799999,47.799999,48.799999,48.799999,132980
2021-07-01,2021-07-01,48.599998,50.0,47.799999,49.0,49.0,242420
2021-07-02,2021-07-02,48.400002,49.200001,48.0,48.200001,48.200001,163425
2021-07-06,2021-07-06,48.200001,49.799999,47.799999,48.200001,48.200001,277250
2021-07-07,2021-07-07,46.799999,49.599998,46.799999,49.200001,49.200001,251195
2021-07-08,2021-07-08,52.599998,53.599998,50.799999,51.599998,51.599998,428245
2021-07-09,2021-07-09,50.799999,51.400002,49.200001,49.200001,49.200001,207595
2021-07-12,2021-07-12,48.799999,49.400002,47.799999,48.0,48.0,231675
2021-07-13,2021-07-13,48.0,48.400002,46.200001,47.799999,47.799999,317155
2021-07-14,2021-07-14,46.400002,48.200001,46.200001,48.200001,48.200001,356920
2021-07-15,2021-07-15,47.400002,50.599998,47.200001,49.400002,49.400002,477700
2021-07-16,2021-07-16,49.200001,52.400002,48.599998,52.200001,52.200001,445315
2021-07-19,2021-07-19,54.599998,55.400002,52.799999,53.200001,53.200001,606835
2021-07-20,2021-07-20,52.400002,54.400002,50.400002,51.400002,51.400002,357820
2021-07-21,2021-07-21,51.400002,51.599998,50.200001,50.200001,50.200001,300680
2021-07-22,2021-07-22,49.799999,50.599998,49.200001,49.599998,49.599998,233545
2021-07-23,2021-07-23,49.0,50.639999,48.0,48.599998,48.599998,276645
2021-07-26,2021-07-26,49.400002,51.0,49.0,50.0,50.0,246165
2021-07-27,2021-07-27,51.200001,54.799999,50.419998,52.200001,52.200001,464180
2021-07-28,2021-07-28,50.599998,52.200001,48.599998,49.599998,49.599998,461270
2021-07-29,2021-07-29,49.400002,50.200001,48.599998,49.400002,49.400002,273975
2021-07-30,2021-07-30,52.0,52.200001,50.200001,51.200001,51.200001,265185
2021-08-02,2021-08-02,49.599998,51.0,49.0,50.0,50.0,198960
2021-08-03,2021-08-03,50.0,52.400002,49.599998,50.799999,50.799999,230100
2021-08-04,2021-08-04,50.200001,50.380001,49.0,49.200001,49.200001,207805
2021-08-05,2021-08-05,48.799999,49.740002,48.200001,48.400002,48.400002,248395
2021-08-06,2021-08-06,48.599998,50.0,48.099998,50.0,50.0,202470
2021-08-09,2021-08-09,49.400002,50.360001,49.02,49.400002,49.400002,119870
2021-08-10,2021-08-10,49.0,50.799999,48.919998,50.400002,50.400002,97955
2021-08-11,2021-08-11,49.599998,51.900002,49.599998,51.0,51.0,184545
2021-08-12,2021-08-12,51.799999,52.799999,50.599998,50.799999,50.799999,156960
2021-08-13,2021-08-13,51.0,51.599998,50.599998,51.400002,51.400002,113590
2021-08-16,2021-08-16,52.599998,55.200001,51.799999,53.200001,53.200001,282410
2021-08-17,2021-08-17,55.200001,57.200001,54.200001,56.0,56.0,364570
2021-08-18,2021-08-18,55.599998,56.900002,54.5,56.799999,56.799999,340515
2021-08-19,2021-08-19,58.400002,58.700001,55.400002,57.400002,57.400002,329845
2021-08-20,2021-08-20,56.0,56.799999,54.599998,55.200001,55.200001,194545
2021-08-23,2021-08-23,54.400002,54.5,51.0,51.400002,51.400002,208405
2021-08-24,2021-08-24,50.0,50.200001,48.799999,49.0,49.0,201030
2021-08-25,2021-08-25,49.400002,49.799999,48.799999,49.0,49.0,126520
2021-08-26,2021-08-26,49.400002,50.5,48.599998,50.200001,50.200001,219755
2021-08-27,2021-08-27,50.0,50.400002,48.400002,48.799999,48.799999,164425
2021-08-30,2021-08-30,48.200001,48.200001,46.0,46.400002,46.400002,248460
2021-08-31,2021-08-31,46.0,46.799999,45.400002,45.599998,45.599998,264400
2021-09-01,2021-09-01,45.200001,45.200001,43.200001,44.0,44.0,375830
2021-09-02,2021-09-02,43.400002,45.0,43.200001,45.0,45.0,287400
2021-09-03,2021-09-03,45.0,45.599998,44.200001,44.200001,44.200001,232695
2021-09-07,2021-09-07,43.599998,43.599998,42.0,42.599998,42.599998,289580
2021-09-08,2021-09-08,42.599998,44.900002,42.240002,43.799999,43.799999,332820
2021-09-09,2021-09-09,44.200001,44.599998,43.400002,44.599998,44.599998,272540
2021-09-10,2021-09-10,43.599998,45.599998,43.0,45.400002,45.400002,327565
2021-09-13,2021-09-13,44.799999,48.0,44.799999,46.400002,46.400002,541220
2021-09-14,2021-09-14,46.0,47.599998,45.799999,47.200001,47.200001,490920
2021-09-15,2021-09-15,47.200001,48.599998,45.799999,46.200001,46.200001,414900
2021-09-16,2021-09-16,46.599998,47.799999,45.799999,46.400002,46.400002,436865
2021-09-17,2021-09-17,46.200001,47.720001,45.799999,47.0,47.0,449520
2021-09-20,2021-09-20,50.0,53.400002,49.400002,51.400002,51.400002,910965
2021-09-21,2021-09-21,50.0,51.200001,49.400002,50.400002,50.400002,762430
2021-09-22,2021-09-22,50.0,50.599998,47.799999,48.599998,48.599998,606090
2021-09-23,2021-09-23,47.599998,48.759998,46.799999,47.0,47.0,434165
2021-09-24,2021-09-24,48.0,48.799999,47.0,47.0,47.0,377015
2021-09-27,2021-09-27,48.400002,49.599998,47.0,47.400002,47.400002,385165
2021-09-28,2021-09-28,48.720001,51.599998,48.259998,51.400002,51.400002,624505
2021-09-29,2021-09-29,50.0,52.200001,49.200001,52.200001,52.200001,545290
2021-09-30,2021-09-30,51.200001,51.799999,50.0,51.799999,51.799999,449215
2021-10-01,2021-10-01,51.400002,53.400002,50.799999,51.400002,51.400002,429375
2021-10-04,2021-10-04,51.799999,56.740002,51.799999,55.799999,55.799999,669160
2021-10-05,2021-10-05,54.400002,54.900002,50.799999,52.0,52.0,331495
2021-10-06,2021-10-06,53.599998,54.0,50.400002,50.599998,50.599998,479740
2021-10-07,2021-10-07,48.400002,48.5,46.400002,47.599998,47.599998,364830
2021-10-08,2021-10-08,46.799999,47.599998,46.0,47.0,47.0,354365
2021-10-11,2021-10-11,46.599998,47.599998,45.599998,47.599998,47.599998,347175
2021-10-12,2021-10-12,47.200001,48.599998,46.599998,48.400002,48.400002,354105
2021-10-13,2021-10-13,47.400002,48.0,46.5,46.599998,46.599998,423005
2021-10-14,2021-10-14,45.400002,46.200001,44.799999,45.0,45.0,293710
2021-10-15,2021-10-15,44.599998,45.0,43.799999,44.0,44.0,399450
2021-10-18,2021-10-18,44.0,44.0,41.400002,41.599998,41.599998,297420
2021-10-19,2021-10-19,40.599998,41.200001,39.400002,39.599998,39.599998,335950
2021-10-20,2021-10-20,39.400002,40.599998,39.0,39.799999,39.799999,343310
2021-10-21,2021-10-21,40.400002,40.400002,38.599998,38.799999,38.799999,284585
2021-10-22,2021-10-22,39.400002,40.799999,38.599998,40.0,40.0,401140
2021-10-25,2021-10-25,39.400002,41.0,38.0,38.400002,38.400002,427580
2021-10-26,2021-10-26,37.400002,39.400002,36.200001,38.400002,38.400002,791735
2021-10-27,2021-10-27,38.799999,39.400002,38.0,39.400002,39.400002,446325
2021-10-28,2021-10-28,38.0,39.200001,37.400002,37.799999,37.799999,496660
